study_hours_per_week,attendance_rate,midterm_score,homework_avg_score,sleep_hours_per_night,time_on_social_media_min_per_day,gender,commute_time_minutes,has_part_time_job,favorite_music_genre,final_exam_score
21.3,0.64,85.0,61.0,5.9,159.0,0.0,33.0,0.0,calm,88.0
26.0,0.78,48.0,56.0,7.5,121.0,0.0,72.0,1.0,energetic,85.0
12.6,0.69,74.0,61.0,4.6,262.0,1.0,38.0,1.0,energetic,77.0
20.4,0.61,62.0,45.0,6.5,102.0,1.0,31.0,0.0,calm,77.0
9.5,0.5,92.0,76.0,6.9,266.0,0.0,6.0,1.0,calm,81.0
21.2,0.8,83.0,71.0,6.1,206.0,0.0,22.0,0.0,calm,98.0
26.6,0.59,80.0,45.0,5.9,272.0,0.0,27.0,0.0,energetic,87.0
28.3,0.91,81.0,67.0,5.2,124.0,0.0,80.0,1.0,calm,100.0
10.2,0.52,61.0,47.0,9.4,235.0,0.0,67.0,1.0,calm,64.0
15.0,0.7,73.0,71.0,6.3,114.0,0.0,50.0,1.0,calm,83.0
15.8,0.61,53.0,50.0,9.6,173.0,1.0,14.0,1.0,energetic,73.0
21.8,0.63,92.0,65.0,6.6,36.0,0.0,65.0,0.0,calm,100.0
9.0,0.69,40.0,45.0,7.5,96.0,0.0,16.0,0.0,energetic,65.0
39.8,0.91,89.0,59.0,6.8,248.0,1.0,46.0,1.0,energetic,100.0
10.1,0.71,42.0,43.0,4.6,146.0,0.0,65.0,0.0,calm,61.0
19.5,0.66,92.0,62.0,4.3,100.0,1.0,33.0,0.0,energetic,87.0
28.6,0.66,90.0,53.0,6.8,86.0,0.0,51.0,0.0,calm,100.0
35.6,0.92,166.8159585809813,52.0,4.2,32.0,1.0,33.0,1.0,calm,100.0
38.1,0.87,69.0,42.0,6.1,226.0,1.0,9.0,0.0,calm,96.0
31.9,0.73,42.0,45.0,4.5,275.0,0.0,34.0,0.0,energetic,79.0
24.2,0.74,48.0,47.0,5.2,108.0,0.0,41.0,1.0,calm,82.0
38.4,0.93,55.0,65.0,6.5,169.0,0.0,38.0,1.0,energetic,100.0
26.0,0.9,59.0,43.0,8.5,247.0,1.0,16.0,0.0,calm,85.0
10.2,0.73,77.0,50.0,8.6,165.0,1.0,50.0,0.0,calm,77.0
24.4,0.88,62.0,42.0,8.0,68.0,1.0,78.0,1.0,energetic,88.0
18.0,0.68,58.0,60.0,5.8,130.0,1.0,78.0,0.0,calm,87.0
23.3,0.77,54.0,65.0,7.3,275.0,0.0,42.0,1.0,energetic,80.0
22.3,0.67,50.0,64.0,7.2,259.0,1.0,45.0,1.0,energetic,82.0
12.2,0.58,70.0,48.0,4.5,138.0,1.0,33.0,0.0,energetic,76.0
21.0,0.79,87.0,56.0,9.4,254.0,1.0,90.0,0.0,energetic,95.0
39.5,0.89,54.0,52.0,6.9,653.9508830200258,0.0,41.0,0.0,energetic,100.0
30.9,0.82,56.0,54.0,4.6,40.0,0.0,72.0,0.0,calm,91.0
26.0,0.7,71.0,59.0,8.9,135.0,0.0,73.0,0.0,calm,89.0
39.1,0.81,43.0,46.0,6.2,77.0,0.0,30.0,0.0,energetic,96.0
16.5,0.48,69.0,57.0,4.9,249.0,0.0,62.0,0.0,calm,73.0
39.5,0.76,52.0,40.0,5.6,40.0,1.0,46.0,0.0,calm,93.0
22.2,0.86,90.0,71.0,4.0,191.0,0.0,89.0,1.0,calm,100.0
31.5,0.83,55.0,63.0,8.9,145.0,0.0,63.0,0.0,calm,86.0
20.8,0.62,81.0,53.0,5.5,133.0,0.0,12.0,1.0,energetic,85.0
10.4,0.65,73.0,60.0,4.1,71.0,1.0,20.0,0.0,calm,82.0
22.0,0.86,64.0,49.0,9.2,298.0,0.0,46.0,1.0,calm,87.0
17.8,0.69,62.0,57.0,4.3,125.0,0.0,25.0,0.0,energetic,83.0
23.9,0.64,79.0,73.0,4.9,176.0,1.0,72.0,1.0,energetic,95.0
21.4,0.61,54.0,62.0,6.8,284.0,1.0,50.0,1.0,energetic,80.0
30.8,0.82,79.0,63.0,5.6,104.0,0.0,53.0,0.0,calm,100.0
29.5,0.74,70.0,59.0,4.2,230.0,0.0,48.0,0.0,calm,91.0
31.8,0.69,62.0,59.0,8.2,252.0,0.0,81.0,0.0,calm,93.0
19.9,0.5,87.0,58.0,9.5,294.0,1.0,56.0,0.0,calm,83.0
35.8,0.91,89.0,54.0,7.3,59.0,0.0,33.0,0.0,calm,100.0
25.5,0.91,72.0,63.0,6.5,34.0,1.0,45.0,1.0,calm,100.0
33.1,0.88,41.0,41.0,4.4,204.0,1.0,19.0,1.0,energetic,90.0
10.4,0.68,64.0,40.0,5.0,203.0,1.0,39.0,0.0,energetic,69.0
34.9,0.82,45.0,52.0,4.8,134.0,1.0,88.0,0.0,calm,86.0
25.1,0.6,88.0,58.0,6.6,120.0,0.0,61.0,0.0,calm,91.0
37.2,0.91,83.0,53.0,5.5,130.0,1.0,75.0,0.0,calm,100.0
32.1,0.82,48.0,53.0,6.7,222.0,1.0,12.0,1.0,energetic,93.0
12.7,0.64,75.0,46.0,6.4,141.0,1.0,70.0,0.0,calm,79.0
19.6,0.59,87.0,58.0,6.3,129.0,0.0,75.0,0.0,energetic,94.0
23.1,0.74,72.0,71.0,5.0,162.0,1.0,25.0,0.0,energetic,93.0
21.2,0.68,93.0,71.0,7.3,74.0,0.0,84.0,0.0,energetic,100.0
6.5,0.72,45.0,45.0,7.4,42.0,1.0,51.0,0.0,energetic,72.0
36.4,0.67,43.0,35.0,6.4,31.0,0.0,46.0,1.0,calm,89.0
33.9,0.87,77.0,69.0,5.5,83.0,0.0,74.0,0.0,calm,100.0
16.6,0.7,60.0,39.0,8.0,105.0,1.0,39.0,0.0,calm,80.0
7.9,0.45,67.0,60.0,4.0,282.0,1.0,75.0,0.0,energetic,65.0
13.9,0.49,45.0,37.0,9.4,87.0,0.0,19.0,0.0,calm,62.0
14.4,0.83,50.0,44.0,4.3,142.0,0.0,32.0,0.0,calm,79.0
18.9,0.72,42.0,38.0,5.4,85.0,1.0,11.0,0.0,calm,77.0
37.8,0.81,92.0,74.0,5.3,84.0,0.0,56.0,0.0,calm,100.0
11.4,0.49,59.0,53.0,9.0,119.0,0.0,38.0,0.0,energetic,72.0
9.3,0.71,77.0,70.0,7.1,151.0,0.0,47.0,0.0,energetic,77.0
22.9,0.58,48.0,60.0,8.4,179.0,1.0,62.0,0.0,calm,76.0
17.2,0.41,59.0,41.0,8.6,38.0,0.0,68.0,1.0,energetic,75.0
16.0,0.76,69.0,50.0,5.5,298.0,0.0,39.0,0.0,energetic,80.0
35.1,0.97,69.0,60.0,7.2,151.0,0.0,53.0,1.0,calm,100.0
39.6,1.0,82.0,51.0,5.6,260.0,1.0,88.0,,calm,100.0
29.5,0.49,61.0,42.0,4.3,272.0,0.0,42.0,0.0,calm,76.0
8.1,0.84,74.0,63.0,8.4,172.0,0.0,44.0,0.0,energetic,81.0
9.8,0.65,68.0,60.0,9.3,104.0,0.0,8.0,0.0,calm,78.0
20.2,0.63,54.0,52.0,6.3,105.0,1.0,22.0,0.0,energetic,86.0
5.4,0.54,57.0,52.0,8.8,191.0,0.0,90.0,0.0,calm,62.0
21.1,0.7,44.0,58.0,4.1,129.0,0.0,16.0,0.0,energetic,79.0
32.0,1.0,68.0,47.0,9.6,239.0,1.0,65.0,0.0,calm,95.0
23.1,0.65,73.0,58.0,4.3,85.0,0.0,8.0,0.0,energetic,94.0
34.1,0.64,53.0,43.0,9.6,144.0,1.0,15.0,0.0,calm,85.0
27.0,0.67,65.0,45.0,8.8,153.0,0.0,26.0,1.0,calm,85.0
11.5,0.61,87.0,72.0,4.5,162.0,1.0,47.0,0.0,calm,88.0
24.7,0.66,69.0,67.0,8.7,217.0,1.0,28.0,1.0,calm,90.0
31.0,0.81,73.0,71.0,5.5,219.0,1.0,52.0,1.0,calm,100.0
33.1,0.98,57.0,67.0,7.4,96.0,1.0,31.0,0.0,calm,100.0
34.6,0.7,94.0,54.0,8.8,51.0,0.0,78.0,1.0,calm,100.0
32.2,0.87,42.0,53.0,9.7,189.0,0.0,59.0,0.0,energetic,84.0
18.7,0.73,88.0,66.0,5.6,120.0,1.0,87.0,1.0,calm,92.0
35.5,0.88,67.0,58.0,9.4,248.0,1.0,16.0,0.0,calm,100.0
7.9,0.48,43.0,38.0,9.3,266.0,0.0,7.0,0.0,calm,52.0
14.1,0.11402360323679017,94.0,58.0,9.5,263.0,0.0,26.0,1.0,calm,87.0
39.2,1.0,42.0,62.0,6.6,182.0,1.0,16.0,1.0,energetic,100.0
7.7,0.62,65.0,59.0,9.9,152.0,0.0,66.0,0.0,calm,71.0
12.0,0.72,90.0,55.0,6.5,277.0,0.0,61.0,1.0,calm,86.0
29.7,0.88,83.0,54.0,9.8,85.0,0.0,58.0,0.0,energetic,99.0
6.2,0.53,93.0,72.0,5.1,177.0,0.0,25.0,0.0,calm,82.0
38.6,0.9,54.0,65.0,7.5,283.0,0.0,75.0,0.0,energetic,94.0
24.7,0.73,42.0,43.0,9.0,205.0,0.0,52.0,0.0,calm,71.0
16.9,0.45,55.0,66.0,4.2,102.0,1.0,48.0,0.0,energetic,69.0
31.3,1.0,46.0,63.0,7.2,295.0,1.0,86.0,1.0,energetic,96.0
8.7,0.71,81.0,63.0,8.4,148.0,0.0,39.0,1.0,calm,82.0
24.2,0.64,91.0,64.0,7.7,274.0,0.0,89.0,0.0,energetic,98.0
10.3,0.71,44.0,47.0,8.0,215.0,1.0,87.0,1.0,calm,66.0
13.2,0.63,80.0,70.0,8.0,294.0,0.0,23.0,1.0,calm,82.0
5.7,0.51,94.0,72.0,9.6,53.0,0.0,30.0,1.0,energetic,81.0
28.4,0.84,80.0,73.0,4.3,118.0,0.0,82.0,0.0,energetic,100.0
23.1,0.9,51.0,36.0,7.9,190.0,1.0,66.0,0.0,calm,85.0
16.7,0.7,54.0,38.0,6.2,261.0,0.0,89.0,0.0,calm,68.0
19.7,0.79,64.0,49.0,6.7,273.0,0.0,55.0,0.0,calm,87.0
8.0,0.53,69.0,47.0,9.0,85.0,0.0,68.0,0.0,energetic,67.0
28.2,0.72,89.0,73.0,9.0,176.0,0.0,44.0,0.0,calm,100.0
34.0,0.98,71.0,54.0,7.2,245.0,0.0,10.0,0.0,energetic,100.0
8.5,0.71,61.0,42.0,7.5,72.0,1.0,6.0,0.0,energetic,73.0
35.9,0.5,88.0,66.0,5.4,264.0,0.0,28.0,1.0,calm,99.0
29.6,0.75,80.0,51.0,6.7,45.0,1.0,86.0,1.0,energetic,100.0
33.6,0.87,52.0,54.0,6.4,297.0,1.0,42.0,0.0,energetic,90.0
21.4,0.7,83.0,66.0,7.0,84.0,0.0,83.0,0.0,energetic,95.0
28.2,0.77,90.0,59.0,9.3,252.0,1.0,49.0,1.0,calm,97.0
24.8,0.96,55.0,60.0,7.9,118.0,1.0,35.0,1.0,energetic,93.0
17.7,0.64,75.0,50.0,9.2,142.0,0.0,12.0,1.0,energetic,81.0
37.8,0.75,94.0,74.0,5.9,286.0,0.0,67.0,1.0,calm,100.0
14.2,0.76,66.0,45.0,8.4,86.0,0.0,20.0,1.0,energetic,79.0
39.1,0.66,75.0,71.0,8.5,164.0,0.0,50.0,0.0,calm,100.0
27.4,0.75,63.0,55.0,8.0,-306.5613578800001,1.0,66.0,0.0,energetic,91.0
10.1,0.55,89.0,47.0,4.5,163.0,1.0,53.0,0.0,calm,79.0
34.8,0.81,74.0,52.0,6.4,79.0,1.0,73.0,0.0,calm,100.0
18.0,0.63,68.0,67.0,4.2,107.0,1.0,71.0,0.0,calm,84.0
33.6,0.81,80.0,53.0,4.0,235.0,0.0,6.0,0.0,energetic,100.0
6.0,0.52,51.0,43.0,5.6,171.0,0.0,59.0,0.0,calm,57.0
18.3,0.67,79.0,44.0,6.7,167.0,1.0,22.0,1.0,calm,85.0
14.2,0.59,74.0,67.0,10.0,210.0,1.0,19.0,1.0,calm,76.0
37.0,0.74,,60.0,4.7,76.0,1.0,49.0,1.0,calm,100.0
35.1,0.71,44.0,54.0,9.5,86.0,0.0,17.0,0.0,calm,90.0
22.9,0.77,74.0,47.0,9.9,139.0,0.0,61.0,0.0,energetic,85.0
12.1,0.59,86.0,56.0,6.2,135.0,1.0,72.0,0.0,energetic,81.0
38.8,0.83,65.0,65.0,6.9,104.0,1.0,28.0,1.0,calm,100.0
21.9,0.55,77.0,45.0,9.4,171.0,1.0,8.0,1.0,energetic,78.0
20.4,0.73,85.0,70.0,8.1,188.0,0.0,48.0,1.0,energetic,96.0
25.1,0.78,81.0,65.0,9.6,228.0,1.0,42.0,0.0,energetic,97.0
34.7,0.8,88.0,56.0,9.1,97.0,1.0,56.0,0.0,energetic,100.0
39.7,0.87,72.0,58.0,8.4,191.0,1.0,47.0,1.0,calm,100.0
37.1,0.78,76.0,53.0,4.8,112.0,1.0,79.0,0.0,energetic,100.0
24.4,0.64,74.0,51.0,6.4,35.0,0.0,35.0,0.0,calm,90.0
5.3,0.47,65.0,58.0,5.7,299.0,1.0,6.0,0.0,energetic,64.0
26.2,0.67,90.0,68.0,9.5,33.0,0.0,65.0,0.0,calm,98.0
35.5,0.8,51.0,55.0,7.4,83.0,1.0,28.0,0.0,calm,95.0
5.8,0.56,68.0,69.0,8.6,154.0,0.0,54.0,1.0,calm,73.0
11.1,0.71,76.0,69.0,8.1,252.0,0.0,70.0,0.0,calm,80.0
13.9,0.44,59.0,52.0,9.4,127.0,1.0,88.0,1.0,energetic,71.0
32.3,0.8,85.0,53.0,9.6,179.0,1.0,57.0,0.0,energetic,100.0
13.9,0.53,58.0,43.0,7.7,260.0,1.0,30.0,0.0,energetic,63.0
9.2,0.75,57.0,57.0,8.1,68.0,1.0,66.0,1.0,energetic,77.0
22.3,0.82,61.0,46.0,4.6,67.0,1.0,38.0,0.0,calm,90.0
22.6,0.79,66.0,61.0,7.8,52.0,0.0,55.0,1.0,energetic,97.0
21.1,0.8,82.0,74.0,4.9,146.0,0.0,76.0,1.0,calm,97.0
35.4,0.71,59.0,64.0,8.8,489.8884988641003,0.0,18.0,0.0,calm,96.0
13.1,0.57,55.0,54.0,7.7,115.0,0.0,6.0,0.0,calm,78.0
37.5,-0.11319006043147817,90.0,69.0,5.1,268.0,0.0,86.0,1.0,energetic,100.0
27.0,0.86,79.0,58.0,9.0,37.0,0.0,80.0,1.0,calm,97.0
16.5,0.49,76.0,66.0,5.2,105.0,0.0,67.0,0.0,energetic,83.0
15.0,0.77,77.0,49.0,8.0,111.0,1.0,82.0,1.0,energetic,83.0
38.8,0.71,65.0,57.0,7.5,178.0,0.0,69.0,0.0,calm,97.0
7.5,0.63,73.0,64.0,5.0,82.0,1.0,63.0,1.0,calm,75.0
7.5,0.53,55.0,55.0,5.5,43.0,0.0,88.0,1.0,energetic,69.0
38.2,0.89,70.0,69.0,7.0,119.0,1.0,16.0,0.0,energetic,100.0
39.7,0.92,47.0,49.0,5.2,34.0,0.0,86.0,0.0,energetic,100.0
17.8,0.67,62.0,44.0,6.7,197.0,1.0,88.0,0.0,calm,77.0
35.1,0.94,60.0,41.0,8.3,114.0,1.0,55.0,0.0,energetic,91.0
9.5,0.61,71.0,52.0,9.8,82.0,1.0,48.0,1.0,energetic,75.0
25.2,0.61,84.0,45.0,10.0,144.0,0.0,6.0,0.0,calm,89.0
24.8,0.75,65.0,65.0,5.3,187.0,1.0,74.0,1.0,energetic,88.0
29.2,0.78,58.0,44.0,6.8,221.0,1.0,66.0,0.0,calm,87.0
19.7,0.73,85.0,60.0,4.5,91.0,0.0,70.0,1.0,energetic,98.0
6.6,0.74,82.0,69.0,8.0,213.0,0.0,21.0,0.0,calm,76.0
22.3,0.51,41.0,35.0,5.0,124.0,0.0,59.0,0.0,energetic,66.0
37.2,0.92,84.0,75.0,9.6,37.0,0.0,11.0,0.0,calm,100.0
25.0,0.81,74.0,54.0,6.8,277.0,1.0,42.0,1.0,calm,93.0
18.1,0.85,82.0,68.0,4.9,298.0,1.0,45.0,0.0,calm,86.0
17.2,0.7,88.0,70.0,5.7,92.0,0.0,43.0,1.0,calm,95.0
14.6,0.5,79.0,73.0,5.4,138.0,1.0,87.0,0.0,calm,84.0
31.4,0.82,92.0,72.0,5.9,77.0,0.0,9.0,0.0,energetic,100.0
33.4,0.83,92.0,50.0,4.5,299.0,1.0,85.0,0.0,energetic,100.0
17.4,0.66,45.0,41.0,4.2,92.0,0.0,78.0,0.0,energetic,64.0
23.9,0.81,40.0,56.0,4.9,87.0,1.0,71.0,1.0,energetic,83.0
-36.27480021999068,0.6,81.0,52.0,7.4,276.0,0.0,55.0,0.0,energetic,70.0
9.2,0.51,80.0,50.0,8.5,192.0,1.0,89.0,0.0,calm,75.0
10.9,0.5,95.0,62.0,4.5,234.0,0.0,69.0,1.0,calm,80.0
8.6,0.63,54.0,64.0,7.3,54.0,0.0,64.0,1.0,calm,71.0
11.5,0.8,89.0,75.0,8.2,262.0,0.0,64.0,0.0,energetic,88.0
9.0,0.3,56.0,52.0,4.1,111.0,1.0,13.0,0.0,calm,57.0
25.7,0.67,93.0,73.0,6.0,289.0,1.0,62.0,1.0,calm,100.0
11.2,0.45,71.0,66.0,6.1,81.0,1.0,47.0,0.0,energetic,74.0
6.2,0.58,49.0,53.0,4.6,242.0,0.0,46.0,0.0,energetic,58.0
33.8,0.88,63.0,54.0,8.3,150.0,1.0,89.0,0.0,energetic,99.0
20.1,0.8,69.0,43.0,9.6,40.0,1.0,60.0,0.0,calm,91.0
38.3,0.82,48.0,44.0,,154.0,1.0,59.0,1.0,calm,94.0
14.1,0.64,72.0,46.0,6.2,215.0,0.0,36.0,1.0,calm,78.0
12.4,0.55,46.0,56.0,7.8,140.0,1.0,61.0,0.0,calm,74.0
19.5,0.79,74.0,46.0,7.7,219.0,0.0,52.0,0.0,calm,89.0
16.6,0.59,52.0,52.0,9.7,164.0,1.0,63.0,0.0,energetic,76.0
22.7,0.72,49.0,50.0,4.0,132.0,1.0,35.0,0.0,energetic,79.0
28.1,0.79,69.0,42.0,6.7,227.0,0.0,40.0,0.0,calm,93.0
36.9,0.89,88.0,48.0,7.2,159.0,1.0,77.0,0.0,calm,100.0
24.8,0.8,81.0,54.0,7.0,145.0,0.0,58.0,0.0,energetic,98.0
27.3,1.0,82.0,50.0,8.9,142.0,1.0,53.0,1.0,energetic,100.0
14.1,0.6,81.0,52.0,7.4,228.0,0.0,9.0,1.0,calm,80.0
25.1,0.72,49.0,36.0,5.8,236.0,0.0,15.0,0.0,energetic,81.0
26.9,0.86,66.0,68.0,4.2,77.0,0.0,63.0,0.0,energetic,98.0
8.9,0.53,49.0,64.0,7.0,114.0,0.0,62.0,1.0,energetic,66.0
16.7,0.47,53.0,65.0,7.4,65.0,1.0,17.0,1.0,calm,75.0
32.5,0.81,43.0,50.0,4.5,48.0,0.0,46.0,0.0,energetic,88.0
13.7,0.52,79.0,63.0,7.8,295.0,0.0,69.0,1.0,calm,75.0
24.3,0.71,64.0,56.0,9.8,130.0,0.0,20.0,0.0,calm,78.0
39.5,1.0,80.0,55.0,8.6,59.0,1.0,11.0,1.0,energetic,100.0
23.3,0.61,41.0,40.0,7.6,227.0,1.0,87.0,0.0,energetic,71.0
35.0,0.89,75.0,67.0,8.5,161.0,0.0,15.0,0.0,energetic,100.0
7.9,0.53,83.0,53.0,9.0,197.0,1.0,82.0,1.0,calm,71.0
25.2,0.87,92.0,65.0,7.7,283.0,1.0,56.0,0.0,calm,100.0
5.2,0.5,83.0,65.0,7.9,115.0,0.0,80.0,1.0,calm,76.0
35.7,0.82,64.0,49.0,9.5,114.0,1.0,34.0,1.0,energetic,99.0
17.6,0.6,44.0,56.0,6.6,76.0,0.0,16.0,0.0,energetic,78.0
32.2,0.72,57.0,62.0,4.3,255.0,0.0,66.0,1.0,calm,88.0
40.0,0.91,53.0,55.0,8.6,37.0,1.0,67.0,1.0,calm,100.0
16.0,0.74,59.0,55.0,9.2,171.0,0.0,73.0,0.0,calm,72.0
8.8,0.69,70.0,42.0,6.2,35.0,0.0,38.0,1.0,calm,81.0
38.9,0.82,42.0,46.0,6.4,50.0,1.0,30.0,1.0,energetic,95.0
10.2,0.66,80.0,59.0,6.7,292.0,1.0,57.0,0.0,energetic,76.0
32.1,0.94,66.0,109.56826627471898,9.6,221.0,1.0,88.0,0.0,calm,100.0
11.0,0.49,82.0,48.0,9.4,285.0,0.0,33.0,1.0,calm,76.0
28.1,0.75,66.0,43.0,7.6,151.0,1.0,41.0,1.0,calm,96.0
29.2,0.71,57.0,66.0,6.2,244.0,1.0,36.0,1.0,energetic,91.0
30.3,0.8,58.0,67.0,7.1,93.0,1.0,14.0,0.0,calm,95.0
33.0,0.62,47.0,63.0,7.3,61.0,1.0,21.0,0.0,energetic,89.0
6.0,0.67,79.0,71.0,6.0,237.0,1.0,87.0,0.0,energetic,82.0
24.1,0.69,85.0,57.0,4.8,68.0,1.0,67.0,1.0,calm,92.0
36.4,0.87,79.0,69.0,8.4,73.0,0.0,79.0,1.0,calm,100.0
32.3,0.8,55.0,56.0,8.6,237.0,0.0,21.0,1.0,calm,90.0
24.0,0.69,79.0,49.0,4.9,98.0,0.0,19.0,1.0,calm,91.0
38.5,0.97,59.0,47.0,6.9,74.0,1.0,79.0,0.0,calm,100.0
13.4,0.7,46.0,50.0,4.8,187.0,0.0,33.0,0.0,calm,70.0
21.5,0.77,83.0,49.0,5.6,32.0,0.0,62.0,0.0,calm,93.0
19.5,0.72,86.0,53.0,6.0,261.0,1.0,21.0,1.0,energetic,90.0
20.1,0.61,93.0,65.0,4.3,191.0,1.0,69.0,0.0,calm,90.0
33.2,0.66,49.0,37.0,7.2,240.0,1.0,26.0,0.0,energetic,79.0
27.0,0.9,75.0,68.0,6.1,251.0,1.0,28.0,1.0,energetic,95.0
35.6,0.71,77.0,45.0,9.3,85.0,0.0,64.0,0.0,calm,97.0
29.4,0.8,75.0,70.0,8.0,272.0,0.0,22.0,1.0,energetic,94.0
18.3,0.64,66.0,42.0,4.3,38.0,0.0,44.0,1.0,calm,78.0
19.3,0.69,56.0,49.0,8.2,266.0,1.0,15.0,0.0,energetic,79.0
15.4,0.57,44.0,50.0,,91.0,0.0,17.0,0.0,energetic,67.0
38.6,1.0,52.0,63.0,6.1,31.0,1.0,10.0,1.0,calm,100.0
17.7,0.75,55.0,44.0,6.4,243.0,1.0,56.0,0.0,calm,75.0
28.5,0.74,60.0,41.0,5.4,38.0,0.0,45.0,1.0,calm,92.0
17.7,0.79,40.0,38.0,6.8,242.0,0.0,69.0,0.0,energetic,68.0
8.0,0.56,64.0,63.0,8.0,116.0,0.0,24.0,0.0,calm,69.0
39.1,0.95,66.0,56.0,8.5,44.0,1.0,56.0,0.0,energetic,100.0
34.7,0.8,48.0,57.0,9.7,244.0,0.0,66.0,0.0,energetic,89.0
27.0,0.82,65.0,48.0,9.6,113.0,0.0,36.0,0.0,calm,86.0
38.3,0.72,49.0,43.0,9.1,202.0,1.0,15.0,1.0,energetic,94.0
26.3,0.8,52.0,52.0,8.3,142.0,0.0,73.0,1.0,calm,88.0
32.8,0.79,51.0,38.0,4.2,151.0,1.0,8.0,1.0,calm,87.0
28.4,0.81,92.0,53.0,9.9,88.0,0.0,30.0,0.0,calm,100.0
33.2,0.74,55.0,37.0,6.3,72.0,0.0,67.0,1.0,calm,90.0
27.8,0.61,80.0,48.0,4.2,288.0,0.0,89.0,0.0,calm,88.0
18.8,0.69,42.0,53.0,6.7,636.3890181184495,1.0,36.0,1.0,calm,80.0
7.0,0.55,76.0,63.0,7.0,240.0,1.0,68.0,0.0,calm,79.0
24.0,0.76,62.0,52.0,9.5,43.0,1.0,39.0,0.0,energetic,92.0
24.8,0.93,81.0,45.0,7.0,231.0,1.0,61.0,0.0,energetic,97.0
20.4,0.95,81.0,65.0,8.8,38.0,1.0,17.0,0.0,calm,100.0
19.6,0.74,72.0,43.0,9.7,286.0,1.0,16.0,0.0,energetic,78.0
6.3,0.55,95.0,67.0,6.7,143.0,0.0,18.0,0.0,calm,82.0
20.1,0.8,92.0,70.0,5.3,256.0,1.0,28.0,1.0,calm,96.0
30.7,0.72,76.0,67.0,9.2,156.0,0.0,33.0,0.0,calm,98.0
23.2,0.79,40.0,61.0,9.5,130.0,0.0,20.0,0.0,energetic,84.0
28.4,0.7,51.0,43.0,5.6,223.0,0.0,48.0,0.0,calm,80.0
8.1,0.59,59.0,52.0,9.5,271.0,1.0,19.0,0.0,energetic,69.0
26.7,0.68,55.0,49.0,4.8,231.0,0.0,34.0,0.0,calm,82.0
31.2,0.76,79.0,51.0,7.2,85.0,0.0,70.0,1.0,energetic,100.0
21.3,0.69,67.0,47.0,4.4,69.0,1.0,25.0,0.0,energetic,86.0
7.1,0.8,135.4387782716356,40.0,-1.5787482181063073,285.0,1.0,55.0,0.0,calm,67.0
19.1,0.81,59.0,39.0,8.6,239.0,1.0,86.0,0.0,calm,78.0
18.3,0.66,87.0,76.0,4.9,238.0,1.0,48.0,0.0,calm,90.0
9.5,0.6,94.0,75.0,7.4,143.0,1.0,67.0,1.0,energetic,88.0
16.0,0.78,86.0,70.0,7.1,250.0,0.0,11.0,0.0,energetic,92.0
8.2,0.87,70.0,54.0,9.1,100.0,1.0,39.0,0.0,energetic,90.0
30.9,0.85,66.0,44.0,4.4,175.0,0.0,37.0,0.0,energetic,87.0
23.9,0.66,51.0,46.0,5.9,77.0,0.0,26.0,1.0,calm,86.0
30.1,0.68,44.0,46.0,4.5,62.0,0.0,40.0,1.0,calm,81.0
5.8,0.47,68.0,70.0,9.2,167.0,1.0,81.0,0.0,energetic,71.0
34.2,0.69,88.0,70.0,4.6,171.0,1.0,89.0,1.0,energetic,100.0
8.0,0.59,64.0,65.0,6.5,52.0,1.0,80.0,1.0,energetic,82.0
22.8,0.72,61.0,59.0,8.5,187.0,0.0,15.0,1.0,energetic,90.0
6.4,0.72,80.0,47.0,6.2,62.0,0.0,6.0,0.0,energetic,81.0
35.5,0.81,62.0,61.0,9.9,213.0,1.0,18.0,0.0,calm,95.0
22.6,0.62,91.0,58.0,4.8,153.0,1.0,89.0,0.0,energetic,99.0
18.0,0.54,88.0,68.0,9.4,89.0,1.0,54.0,1.0,energetic,92.0
19.6,0.65,80.0,52.0,4.7,234.0,1.0,67.0,0.0,calm,91.0
14.1,0.65,75.0,66.0,9.5,288.0,1.0,63.0,0.0,calm,82.0
21.9,0.73,92.0,50.0,7.5,294.0,1.0,83.0,0.0,energetic,96.0
25.0,0.76,50.0,37.0,5.9,210.0,1.0,73.0,0.0,calm,80.0
21.2,0.73,87.0,60.0,7.5,270.0,0.0,47.0,0.0,energetic,88.0
31.5,0.81,54.0,50.0,4.2,52.0,1.0,72.0,0.0,calm,92.0
11.2,0.51,47.0,59.0,4.8,33.0,1.0,84.0,0.0,energetic,71.0
22.4,0.73,70.0,47.0,5.4,55.0,0.0,32.0,0.0,calm,85.0
13.0,0.47,85.0,56.0,6.5,188.0,0.0,69.0,0.0,calm,77.0
27.0,0.82,75.0,51.0,6.5,274.0,1.0,42.0,0.0,calm,96.0
22.0,0.65,78.0,63.0,4.6,183.0,0.0,53.0,0.0,calm,92.0
34.7,0.7,167.09590851291244,66.0,7.8,180.0,0.0,62.0,1.0,calm,100.0
15.4,0.58,89.0,63.0,6.2,197.0,1.0,24.0,0.0,calm,89.0
30.7,0.9,75.0,51.0,4.3,244.0,1.0,33.0,1.0,calm,97.0
22.4,0.84,90.0,57.0,4.4,199.0,1.0,37.0,1.0,energetic,98.0
27.4,0.71,58.0,39.0,4.5,154.0,1.0,46.0,0.0,energetic,77.0
25.4,0.94,93.0,59.0,6.3,144.0,0.0,66.0,1.0,calm,100.0
17.5,0.66,53.0,42.0,7.9,253.0,1.0,85.0,0.0,energetic,72.0
